Grupp;"Ajatempel (UTC)";Hind
fi;1543615200;43,22
fi;1543618800;43,25
fi;1543622400;42,09
fi;1543626000;41,07
fi;1543629600;42,05
fi;1543633200;43,5
fi;1543636800;43,37
fi;1543640400;42,89
fi;1543644000;45,6
fi;1543647600;46,37
fi;1543651200;47,06
fi;1543654800;47,46
fi;1543658400;47,8
fi;1543662000;47,7
fi;1543665600;47,61
fi;1543669200;47,93
fi;1543672800;48,45
fi;1543676400;48,97
fi;1543680000;48,92
fi;1543683600;48,41
fi;1543687200;46,56
fi;1543690800;45,57
fi;1543694400;45,45
fi;1543698000;43,06
fi;1543701600;38,63
fi;1543705200;43,33
fi;1543708800;42,16
fi;1543712400;41,83
fi;1543716000;40,55
fi;1543719600;41,35
fi;1543723200;41,66
fi;1543726800;42,96
fi;1543730400;43,96
fi;1543734000;44,48
fi;1543737600;45,29
fi;1543741200;46,18
fi;1543744800;46,53
fi;1543748400;46,54
fi;1543752000;46,57
fi;1543755600;46,25
fi;1543759200;46,74
fi;1543762800;47,29
fi;1543766400;47,56
fi;1543770000;47,38
fi;1543773600;46,7
fi;1543777200;45,87
fi;1543780800;45,1
fi;1543784400;43,09
fi;1543788000;39,22
fi;1543791600;43,52
fi;1543795200;41,93
fi;1543798800;40,77
fi;1543802400;40,86
fi;1543806000;42,01
fi;1543809600;45,1
fi;1543813200;48
fi;1543816800;52,38
fi;1543820400;53,97
fi;1543824000;54,17
fi;1543827600;49,58
fi;1543831200;49,3
fi;1543834800;51,96
fi;1543838400;52,49
fi;1543842000;53,45
fi;1543845600;53,93
fi;1543849200;53,9
fi;1543852800;53,01
fi;1543856400;54,06
fi;1543860000;49,67
fi;1543863600;48,93
fi;1543867200;47,56
fi;1543870800;46,03
fi;1543874400;44,71
fi;1543878000;36,22
fi;1543881600;33,14
fi;1543885200;34,68
fi;1543888800;36,08
fi;1543892400;40,82
fi;1543896000;43,79
fi;1543899600;53,45
fi;1543903200;53,88
fi;1543906800;52,55
fi;1543910400;51,92
fi;1543914000;47,95
fi;1543917600;47,9
fi;1543921200;51,78
fi;1543924800;50,46
fi;1543928400;53,05
fi;1543932000;59,12
fi;1543935600;58,78
fi;1543939200;58,68
fi;1543942800;56,71
fi;1543946400;49,03
fi;1543950000;48,25
fi;1543953600;47,49
fi;1543957200;46,24
fi;1543960800;44,93
fi;1543964400;46,01
fi;1543968000;45,82
fi;1543971600;45,94
fi;1543975200;45,81
fi;1543978800;46,01
fi;1543982400;47,3
fi;1543986000;54,35
fi;1543989600;58,36
fi;1543993200;60,6
fi;1543996800;67,42
fi;1544000400;54,57
fi;1544004000;53,06
fi;1544007600;62,8
fi;1544011200;56,21
fi;1544014800;62,78
fi;1544018400;74,62
fi;1544022000;72,78
fi;1544025600;71,25
fi;1544029200;65,06
fi;1544032800;51,29
fi;1544036400;50,63
fi;1544040000;49,21
fi;1544043600;48,57
fi;1544047200;46,54
fi;1544050800;47,23
fi;1544054400;46,28
fi;1544058000;45,87
fi;1544061600;45,45
fi;1544065200;45,49
fi;1544068800;48
fi;1544072400;51,22
fi;1544076000;55,54
fi;1544079600;58,06
fi;1544083200;57,98
fi;1544086800;54,56
fi;1544090400;54,58
fi;1544094000;56,5
fi;1544097600;55,17
fi;1544101200;57,44
fi;1544104800;70,73
fi;1544108400;71,19
fi;1544112000;70,76
fi;1544115600;63,09
fi;1544119200;51,91
fi;1544122800;50,65
fi;1544126400;49,38
fi;1544130000;47,76
fi;1544133600;46,56
fi;1544137200;45,16
fi;1544140800;43,87
fi;1544144400;43,35
fi;1544148000;43,56
fi;1544151600;43,67
fi;1544155200;46,01
fi;1544158800;52,96
fi;1544162400;60
fi;1544166000;60,9
fi;1544169600;61,56
fi;1544173200;53,23
fi;1544176800;52,52
fi;1544180400;60,76
fi;1544184000;60,98
fi;1544187600;61,59
fi;1544191200;63,51
fi;1544194800;66,84
fi;1544198400;66,5
fi;1544202000;60,03
fi;1544205600;49,24
fi;1544209200;46,24
fi;1544212800;46,2
fi;1544216400;44,55
fi;1544220000;42,08
fi;1544223600;43,04
fi;1544227200;40,16
fi;1544230800;39,07
fi;1544234400;38,63
fi;1544238000;38,73
fi;1544241600;40,13
fi;1544245200;43,14
fi;1544248800;44,32
fi;1544252400;45,57
fi;1544256000;46,34
fi;1544259600;46,47
fi;1544263200;46,65
fi;1544266800;46,53
fi;1544270400;46,42
fi;1544274000;46,43
fi;1544277600;46,73
fi;1544281200;47,07
fi;1544284800;47,17
fi;1544288400;46,82
fi;1544292000;46,3
fi;1544295600;44,5
fi;1544299200;41,22
fi;1544302800;40,2
fi;1544306400;39,24
fi;1544310000;37,06
fi;1544313600;36,05
fi;1544317200;33,25
fi;1544320800;30,4
fi;1544324400;24,28
fi;1544328000;25,71
fi;1544331600;37,24
fi;1544335200;40,44
fi;1544338800;43,57
fi;1544342400;44,78
fi;1544346000;45,52
fi;1544349600;45,87
fi;1544353200;45,87
fi;1544356800;45,82
fi;1544360400;45,63
fi;1544364000;46,1
fi;1544367600;46,87
fi;1544371200;46,87
fi;1544374800;46,64
fi;1544378400;46,21
fi;1544382000;45,83
fi;1544385600;43,72
fi;1544389200;41,76
fi;1544392800;38,89
fi;1544396400;40,78
fi;1544400000;37,75
fi;1544403600;37,54
fi;1544407200;38,39
fi;1544410800;41,46
fi;1544414400;47,15
fi;1544418000;52,1
fi;1544421600;60,09
fi;1544425200;61,11
fi;1544428800;61,97
fi;1544432400;54,9
fi;1544436000;54,58
fi;1544439600;61,18
fi;1544443200;60,53
fi;1544446800;60,03
fi;1544450400;62,32
fi;1544454000;62,06
fi;1544457600;59,68
fi;1544461200;58,72
fi;1544464800;54,94
fi;1544468400;48,1
fi;1544472000;46,91
fi;1544475600;45,57
fi;1544479200;44,54
fi;1544482800;44,85
fi;1544486400;43,87
fi;1544490000;43,17
fi;1544493600;43
fi;1544497200;43,96
fi;1544500800;48,9
fi;1544504400;66,3
fi;1544508000;66,31
fi;1544511600;62,33
fi;1544515200;62,82
fi;1544518800;58,04
fi;1544522400;58,04
fi;1544526000;62,84
fi;1544529600;65,32
fi;1544533200;64,99
fi;1544536800;68,29
fi;1544540400;65,47
fi;1544544000;65,39
fi;1544547600;63,96
fi;1544551200;54,9
fi;1544554800;52,52
fi;1544558400;51,01
fi;1544562000;49,45
fi;1544565600;48,41
fi;1544569200;48,82
fi;1544572800;48,09
fi;1544576400;47,83
fi;1544580000;47,82
fi;1544583600;48,36
fi;1544587200;51,04
fi;1544590800;55,32
fi;1544594400;69,62
fi;1544598000;75,62
fi;1544601600;73,66
fi;1544605200;63,16
fi;1544608800;62,32
fi;1544612400;66,06
fi;1544616000;64,04
fi;1544619600;65,04
fi;1544623200;74,94
fi;1544626800;79,55
fi;1544630400;76,4
fi;1544634000;69,99
fi;1544637600;62,83
fi;1544641200;53,57
fi;1544644800;53,48
fi;1544648400;50,92
fi;1544652000;49,22
fi;1544655600;49,57
fi;1544659200;48,77
fi;1544662800;48,16
fi;1544666400;47,86
fi;1544670000;48,24
fi;1544673600;50,08
fi;1544677200;56,05
fi;1544680800;70,04
fi;1544684400;74,66
fi;1544688000;74,08
fi;1544691600;62,41
fi;1544695200;58,46
fi;1544698800;65,46
fi;1544702400;62,9
fi;1544706000;63,03
fi;1544709600;76,1
fi;1544713200;65,69
fi;1544716800;60,93
fi;1544720400;56,21
fi;1544724000;54,31
fi;1544727600;52,81
fi;1544731200;52,69
fi;1544734800;50,74
fi;1544738400;49,65
fi;1544742000;49,69
fi;1544745600;48,83
fi;1544749200;48,39
fi;1544752800;48,69
fi;1544756400;49,49
fi;1544760000;52,98
fi;1544763600;61,27
fi;1544767200;71,99
fi;1544770800;71,94
fi;1544774400;69,88
fi;1544778000;60,06
fi;1544781600;59,05
fi;1544785200;64,45
fi;1544788800;60,48
fi;1544792400;61,75
fi;1544796000;65,9
fi;1544799600;74,93
fi;1544803200;74,92
fi;1544806800;61,27
fi;1544810400;55,92
fi;1544814000;55,1
fi;1544817600;55
fi;1544821200;53,71
fi;1544824800;51,55
fi;1544828400;53,1
fi;1544832000;51,56
fi;1544835600;50,92
fi;1544839200;51,06
fi;1544842800;50,5
fi;1544846400;50,78
fi;1544850000;51,07
fi;1544853600;52,21
fi;1544857200;53,06
fi;1544860800;53,87
fi;1544864400;54,13
fi;1544868000;54,12
fi;1544871600;53,95
fi;1544875200;53,91
fi;1544878800;53,98
fi;1544882400;53,89
fi;1544886000;53,66
fi;1544889600;54,71
fi;1544893200;52,87
fi;1544896800;51,41
fi;1544900400;50,3
fi;1544904000;49,41
fi;1544907600;48,2
fi;1544911200;46,59
fi;1544914800;47,13
fi;1544918400;46,98
fi;1544922000;46,59
fi;1544925600;46,25
fi;1544929200;46,32
fi;1544932800;46,34
fi;1544936400;46,79
fi;1544940000;47,59
fi;1544943600;48,34
fi;1544947200;48,67
fi;1544950800;49,09
fi;1544954400;50,55
fi;1544958000;51,52
fi;1544961600;51,45
fi;1544965200;51,71
fi;1544968800;52,49
fi;1544972400;54,32
fi;1544976000;54,76
fi;1544979600;54,49
fi;1544983200;52,93
fi;1544986800;52,13
fi;1544990400;51,57
fi;1544994000;50,63
fi;1544997600;49,82
fi;1545001200;50,41
fi;1545004800;49,94
fi;1545008400;49,78
fi;1545012000;49,05
fi;1545015600;49,47
fi;1545019200;52,03
fi;1545022800;56,65
fi;1545026400;75,6
fi;1545030000;81,02
fi;1545033600;80,04
fi;1545037200;76,69
fi;1545040800;77,73
fi;1545044400;76,49
fi;1545048000;76,49
fi;1545051600;76,75
fi;1545055200;78,81
fi;1545058800;79,05
fi;1545062400;80,9
fi;1545066000;78,78
fi;1545069600;70,15
fi;1545073200;56,56
fi;1545076800;54,86
fi;1545080400;53,58
fi;1545084000;52,5
fi;1545087600;52,33
fi;1545091200;51,02
fi;1545094800;50,24
fi;1545098400;49,42
fi;1545102000;50,19
fi;1545105600;52,91
fi;1545109200;63,82
fi;1545112800;71,22
fi;1545116400;74,63
fi;1545120000;72,04
fi;1545123600;69,68
fi;1545127200;67,63
fi;1545130800;66,12
fi;1545134400;66,43
fi;1545138000;70,17
fi;1545141600;72,06
fi;1545145200;70,01
fi;1545148800;70,09
fi;1545152400;70,2
fi;1545156000;55,07
fi;1545159600;53,53
fi;1545163200;52,56
fi;1545166800;50,68
fi;1545170400;48,82
fi;1545174000;49,69
fi;1545177600;49,11
fi;1545181200;48,47
fi;1545184800;48,1
fi;1545188400;48,94
fi;1545192000;50,69
fi;1545195600;61,08
fi;1545199200;67
fi;1545202800;64,65
fi;1545206400;65,02
fi;1545210000;56,35
fi;1545213600;56,68
fi;1545217200;66,96
fi;1545220800;67,97
fi;1545224400;66,27
fi;1545228000;66,97
fi;1545231600;68,82
fi;1545235200;68,16
fi;1545238800;65,49
fi;1545242400;55,15
fi;1545246000;54,31
fi;1545249600;53,13
fi;1545253200;51,63
fi;1545256800;50,08
fi;1545260400;47,62
fi;1545264000;48,18
fi;1545267600;48,35
fi;1545271200;47,5
fi;1545274800;48,03
fi;1545278400;51,36
fi;1545282000;62,21
fi;1545285600;66,83
fi;1545289200;68,03
fi;1545292800;68,4
fi;1545296400;59,95
fi;1545300000;59,95
fi;1545303600;66,86
fi;1545307200;66,89
fi;1545310800;68,71
fi;1545314400;70,59
fi;1545318000;69,02
fi;1545321600;69,03
fi;1545325200;67,51
fi;1545328800;59,98
fi;1545332400;52,24
fi;1545336000;51,33
fi;1545339600;50
fi;1545343200;48,12
fi;1545346800;47,27
fi;1545350400;46,52
fi;1545354000;45,73
fi;1545357600;46,15
fi;1545361200;46,59
fi;1545364800;50,21
fi;1545368400;57,49
fi;1545372000;65,99
fi;1545375600;66
fi;1545379200;66,67
fi;1545382800;57,26
fi;1545386400;56,21
fi;1545390000;66,2
fi;1545393600;66,01
fi;1545397200;66,05
fi;1545400800;67,03
fi;1545404400;66,72
fi;1545408000;66,04
fi;1545411600;64,14
fi;1545415200;52,76
fi;1545418800;52,03
fi;1545422400;51,43
fi;1545426000;50,07
fi;1545429600;49,01
fi;1545433200;46,32
fi;1545436800;45,51
fi;1545440400;45,33
fi;1545444000;45,3
fi;1545447600;46,54
fi;1545451200;47,9
fi;1545454800;48,42
fi;1545458400;49,44
fi;1545462000;50,29
fi;1545465600;51,52
fi;1545469200;52,56
fi;1545472800;53,08
fi;1545476400;52,99
fi;1545480000;53,13
fi;1545483600;52,93
fi;1545487200;53,78
fi;1545490800;55,04
fi;1545494400;56,52
fi;1545498000;57,07
fi;1545501600;55,29
fi;1545505200;53,07
fi;1545508800;52,07
fi;1545512400;51,09
fi;1545516000;50,47
fi;1545519600;51,49
fi;1545523200;50,83
fi;1545526800;50,74
fi;1545530400;50,14
fi;1545534000;49,94
fi;1545537600;50,46
fi;1545541200;50,88
fi;1545544800;51,37
fi;1545548400;51,61
fi;1545552000;52,22
fi;1545555600;52,8
fi;1545559200;53
fi;1545562800;53,11
fi;1545566400;52,93
fi;1545570000;52,93
fi;1545573600;53,75
fi;1545577200;55,99
fi;1545580800;61,2
fi;1545584400;61,2
fi;1545588000;57,42
fi;1545591600;55,61
fi;1545595200;53,99
fi;1545598800;53,86
fi;1545602400;52,32
fi;1545606000;51,29
fi;1545609600;50,31
fi;1545613200;49,1
fi;1545616800;48,76
fi;1545620400;48,43
fi;1545624000;49,71
fi;1545627600;50,02
fi;1545631200;50,56
fi;1545634800;52,33
fi;1545638400;53,39
fi;1545642000;53,1
fi;1545645600;52,88
fi;1545649200;52,97
fi;1545652800;52,46
fi;1545656400;52,44
fi;1545660000;52,9
fi;1545663600;53,24
fi;1545667200;52,61
fi;1545670800;51,31
fi;1545674400;50,74
fi;1545678000;49,76
fi;1545681600;48,53
fi;1545685200;48,38
fi;1545688800;46,4
fi;1545692400;43,48
fi;1545696000;41,27
fi;1545699600;38,03
fi;1545703200;35,21
fi;1545706800;35,08
fi;1545710400;42,99
fi;1545714000;45,68
fi;1545717600;46,46
fi;1545721200;46,5
fi;1545724800;46,31
fi;1545728400;40,57
fi;1545732000;42,26
fi;1545735600;46,76
fi;1545739200;46
fi;1545742800;46,3
fi;1545746400;47
fi;1545750000;46,67
fi;1545753600;46,26
fi;1545757200;45,26
fi;1545760800;42,74
fi;1545764400;42,53
fi;1545768000;38,68
fi;1545771600;39,94
fi;1545775200;27,4
fi;1545778800;25,04
fi;1545782400;24,57
fi;1545786000;21,71
fi;1545789600;23,68
fi;1545793200;20,99
fi;1545796800;28,51
fi;1545800400;35,7
fi;1545804000;46,48
fi;1545807600;49,35
fi;1545811200;50,97
fi;1545814800;50,85
fi;1545818400;51,19
fi;1545822000;51,74
fi;1545825600;51,81
fi;1545829200;51,33
fi;1545832800;51,92
fi;1545836400;52,58
fi;1545840000;52,53
fi;1545843600;52,36
fi;1545847200;50,99
fi;1545850800;50,23
fi;1545854400;49,73
fi;1545858000;49,21
fi;1545861600;48,03
fi;1545865200;47,41
fi;1545868800;47,1
fi;1545872400;46,74
fi;1545876000;45,03
fi;1545879600;46,02
fi;1545883200;49,74
fi;1545886800;51,03
fi;1545890400;52,58
fi;1545894000;52,77
fi;1545897600;53,39
fi;1545901200;53,4
fi;1545904800;53,24
fi;1545908400;53,44
fi;1545912000;53,25
fi;1545915600;56,01
fi;1545919200;56,06
fi;1545922800;58,66
fi;1545926400;57,96
fi;1545930000;58,07
fi;1545933600;52,9
fi;1545937200;52,09
fi;1545940800;51,22
fi;1545944400;50,1
fi;1545948000;48,98
fi;1545951600;50,04
fi;1545955200;49,42
fi;1545958800;49,19
fi;1545962400;48,51
fi;1545966000;48,07
fi;1545969600;50,12
fi;1545973200;51,72
fi;1545976800;52,95
fi;1545980400;54,37
fi;1545984000;55,21
fi;1545987600;55,23
fi;1545991200;55,21
fi;1545994800;57,06
fi;1545998400;59,95
fi;1546002000;60,71
fi;1546005600;63,56
fi;1546009200;65,08
fi;1546012800;65,33
fi;1546016400;63,6
fi;1546020000;55,25
fi;1546023600;53,1
fi;1546027200;52,4
fi;1546030800;51,48
fi;1546034400;50,18
fi;1546038000;51,08
fi;1546041600;49,87
fi;1546045200;48,9
fi;1546048800;47,15
fi;1546052400;46,79
fi;1546056000;47,21
fi;1546059600;48,01
fi;1546063200;50,02
fi;1546066800;51,12
fi;1546070400;52
fi;1546074000;51,73
fi;1546077600;51,74
fi;1546081200;52,09
fi;1546084800;51,98
fi;1546088400;51,14
fi;1546092000;50,79
fi;1546095600;51,5
fi;1546099200;52,67
fi;1546102800;52
fi;1546106400;50,79
fi;1546110000;49,22
fi;1546113600;48
fi;1546117200;46,47
fi;1546120800;44,45
fi;1546124400;48,68
fi;1546128000;48,05
fi;1546131600;47,99
fi;1546135200;48,03
fi;1546138800;48,43
fi;1546142400;48,76
fi;1546146000;49,48
fi;1546149600;49,84
fi;1546153200;49,85
fi;1546156800;49,46
fi;1546160400;50,23
fi;1546164000;51,16
fi;1546167600;51,16
fi;1546171200;50,14
fi;1546174800;50,05
fi;1546178400;51,09
fi;1546182000;52,34
fi;1546185600;54,39
fi;1546189200;55,13
fi;1546192800;55
fi;1546196400;53,98
fi;1546200000;52,98
fi;1546203600;52,99
fi;1546207200;51,98
fi;1546210800;49,85
fi;1546214400;49,13
fi;1546218000;48,28
fi;1546221600;45,92
fi;1546225200;45,47
fi;1546228800;47,11
fi;1546232400;49,12
fi;1546236000;49,8
fi;1546239600;49,74
fi;1546243200;50,06
fi;1546246800;50,76
fi;1546250400;50,85
fi;1546254000;50,09
fi;1546257600;49,97
fi;1546261200;49,96
fi;1546264800;50,51
fi;1546268400;50,83
fi;1546272000;50,11
fi;1546275600;49,35
fi;1546279200;47,51
fi;1546282800;45,82
fi;1546286400;43,03
fi;1546290000;38,54
lv;1543615200;43,22
lv;1543618800;43,25
lv;1543622400;42,09
lv;1543626000;41,07
lv;1543629600;42,05
lv;1543633200;43,5
lv;1543636800;43,37
lv;1543640400;42,89
lv;1543644000;45,6
lv;1543647600;46,37
lv;1543651200;47,14
lv;1543654800;47,46
lv;1543658400;55,74
lv;1543662000;55,74
lv;1543665600;47,61
lv;1543669200;52,23
lv;1543672800;58,36
lv;1543676400;60,45
lv;1543680000;57,11
lv;1543683600;51,56
lv;1543687200;47,18
lv;1543690800;45,57
lv;1543694400;45,45
lv;1543698000;43,06
lv;1543701600;38,63
lv;1543705200;43,33
lv;1543708800;42,16
lv;1543712400;41,83
lv;1543716000;40,55
lv;1543719600;41,35
lv;1543723200;41,66
lv;1543726800;42,96
lv;1543730400;43,96
lv;1543734000;44,48
lv;1543737600;45,29
lv;1543741200;46,18
lv;1543744800;51,68
lv;1543748400;50,17
lv;1543752000;46,91
lv;1543755600;46,25
lv;1543759200;46,74
lv;1543762800;58,19
lv;1543766400;53,69
lv;1543770000;48,12
lv;1543773600;46,7
lv;1543777200;45,87
lv;1543780800;45,1
lv;1543784400;43,09
lv;1543788000;39,22
lv;1543791600;43,52
lv;1543795200;41,93
lv;1543798800;40,77
lv;1543802400;40,86
lv;1543806000;42,01
lv;1543809600;45,1
lv;1543813200;48
lv;1543816800;52,38
lv;1543820400;58,94
lv;1543824000;60,26
lv;1543827600;60,82
lv;1543831200;65,03
lv;1543834800;68,58
lv;1543838400;67,47
lv;1543842000;65,26
lv;1543845600;68,59
lv;1543849200;67,48
lv;1543852800;67,04
lv;1543856400;62,04
lv;1543860000;59,48
lv;1543863600;48,93
lv;1543867200;47,56
lv;1543870800;46,03
lv;1543874400;44,71
lv;1543878000;36,22
lv;1543881600;33,14
lv;1543885200;34,68
lv;1543888800;36,08
lv;1543892400;40,82
lv;1543896000;43,79
lv;1543899600;53,45
lv;1543903200;74,68
lv;1543906800;74,63
lv;1543910400;74,61
lv;1543914000;62,09
lv;1543917600;62,04
lv;1543921200;62,07
lv;1543924800;62,06
lv;1543928400;62,07
lv;1543932000;62,04
lv;1543935600;69,99
lv;1543939200;68,53
lv;1543942800;62,06
lv;1543946400;56,08
lv;1543950000;48,87
lv;1543953600;47,49
lv;1543957200;46,24
lv;1543960800;44,93
lv;1543964400;46,01
lv;1543968000;45,82
lv;1543971600;45,94
lv;1543975200;45,81
lv;1543978800;46,01
lv;1543982400;47,3
lv;1543986000;54,35
lv;1543989600;58,36
lv;1543993200;60,6
lv;1543996800;67,42
lv;1544000400;66,08
lv;1544004000;66,02
lv;1544007600;73,7
lv;1544011200;74,61
lv;1544014800;70,83
lv;1544018400;74,62
lv;1544022000;75,44
lv;1544025600;75,45
lv;1544029200;68,77
lv;1544032800;68,73
lv;1544036400;60,49
lv;1544040000;49,21
lv;1544043600;48,57
lv;1544047200;46,54
lv;1544050800;47,23
lv;1544054400;46,28
lv;1544058000;45,87
lv;1544061600;45,45
lv;1544065200;45,49
lv;1544068800;48
lv;1544072400;51,22
lv;1544076000;58,89
lv;1544079600;61,77
lv;1544083200;68,24
lv;1544086800;68,57
lv;1544090400;68,64
lv;1544094000;68,8
lv;1544097600;68,77
lv;1544101200;68,69
lv;1544104800;70,73
lv;1544108400;71,19
lv;1544112000;70,76
lv;1544115600;63,09
lv;1544119200;60,46
lv;1544122800;54,07
lv;1544126400;49,38
lv;1544130000;47,76
lv;1544133600;46,56
lv;1544137200;45,16
lv;1544140800;43,87
lv;1544144400;43,35
lv;1544148000;43,56
lv;1544151600;43,67
lv;1544155200;46,01
lv;1544158800;52,96
lv;1544162400;60
lv;1544166000;60,9
lv;1544169600;61,56
lv;1544173200;58,16
lv;1544176800;57,51
lv;1544180400;60,76
lv;1544184000;60,98
lv;1544187600;61,59
lv;1544191200;63,51
lv;1544194800;66,84
lv;1544198400;66,5
lv;1544202000;60,03
lv;1544205600;54,37
lv;1544209200;51,16
lv;1544212800;46,2
lv;1544216400;44,55
lv;1544220000;42,08
lv;1544223600;43,04
lv;1544227200;40,16
lv;1544230800;39,07
lv;1544234400;38,63
lv;1544238000;38,73
lv;1544241600;40,13
lv;1544245200;43,14
lv;1544248800;44,32
lv;1544252400;45,57
lv;1544256000;46,34
lv;1544259600;48,83
lv;1544263200;50,65
lv;1544266800;48,85
lv;1544270400;47,36
lv;1544274000;46,43
lv;1544277600;48,8
lv;1544281200;51,75
lv;1544284800;50,9
lv;1544288400;46,82
lv;1544292000;46,3
lv;1544295600;44,5
lv;1544299200;41,22
lv;1544302800;40,2
lv;1544306400;39,24
lv;1544310000;37,06
lv;1544313600;36,05
lv;1544317200;33,25
lv;1544320800;30,4
lv;1544324400;24,28
lv;1544328000;25,71
lv;1544331600;37,24
lv;1544335200;40,44
lv;1544338800;43,57
lv;1544342400;44,78
lv;1544346000;45,52
lv;1544349600;45,87
lv;1544353200;45,87
lv;1544356800;45,82
lv;1544360400;45,63
lv;1544364000;46,1
lv;1544367600;46,87
lv;1544371200;46,87
lv;1544374800;46,64
lv;1544378400;46,21
lv;1544382000;45,83
lv;1544385600;43,72
lv;1544389200;41,76
lv;1544392800;38,89
lv;1544396400;40,78
lv;1544400000;37,75
lv;1544403600;37,54
lv;1544407200;38,39
lv;1544410800;41,46
lv;1544414400;47,15
lv;1544418000;52,1
lv;1544421600;60,09
lv;1544425200;61,11
lv;1544428800;61,97
lv;1544432400;54,9
lv;1544436000;54,58
lv;1544439600;61,18
lv;1544443200;60,53
lv;1544446800;60,03
lv;1544450400;62,32
lv;1544454000;62,06
lv;1544457600;59,68
lv;1544461200;58,72
lv;1544464800;55,88
lv;1544468400;49,75
lv;1544472000;46,91
lv;1544475600;45,57
lv;1544479200;44,54
lv;1544482800;44,85
lv;1544486400;43,87
lv;1544490000;43,17
lv;1544493600;43
lv;1544497200;43,96
lv;1544500800;48,9
