Jaam,’hutemperatuur (įC),Suhteline űhuniiskus (%),’hurűhk merepinnal (hPa),’hurűhu muutus (hPa),Tuul suund (į),Tuul kiirus (m/s),Tuul max kiirus (m/s),Pilvisus (palli),Hetkeilm (sensor),Hetkeilm (vaatleja),Sademed (mm),Nšhtavus (km),timestamp
Valga,16.4,96,1020.1,0.4,42,1.1,2.0,,nűrk hoogvihm,,0.7,22.2,2018-09-01 0:00:00
Valga,16.3,97,1020.4,0.6,127,0.9,2.2,,vihm,,0.0,21.6,2018-09-01 1:00:00
Valga,16.3,96,1020.2,0.4,142,1.0,3.2,,vihm,,0.5,20.3,2018-09-01 2:00:00
Valga,16.0,98,1020.2,0.1,68,0.7,1.7,,nšhtusteta,,0.0,11.0,2018-09-01 3:00:00
Valga,15.5,99,1020.4,0.0,160,0.8,1.4,,uduvine,,0.0,8.5,2018-09-01 4:00:00
Valga,15.0,100,1020.7,0.5,168,1.2,1.9,,uduvine,,0.0,4.8,2018-09-01 5:00:00
Valga,14.3,100,1020.9,0.7,154,0.8,2.2,,udu,,0.0,0.84,2018-09-01 6:00:00
Valga,14.4,100,1021.4,1.0,194,1.1,2.4,,udu,,0.0,3.7,2018-09-01 7:00:00
Valga,14.7,100,1021.8,1.1,213,1.5,2.3,,uduvine,,0.0,1.0,2018-09-01 8:00:00
Valga,15.1,98,1022.2,1.3,229,1.8,4.3,,udu,,0.0,5.2,2018-09-01 9:00:00
Valga,15.5,97,1022.6,1.2,214,1.6,3.7,,uduvine,,0.0,10.0,2018-09-01 10:00:00
Valga,15.9,95,1023.1,1.3,200,2.6,4.2,,nšhtusteta,,0.0,14.8,2018-09-01 11:00:00
Valga,17.2,92,1023.4,1.2,169,1.8,4.7,,nšhtusteta,,0.0,19.6,2018-09-01 12:00:00
Valga,19.0,82,1023.4,0.8,205,1.8,4.3,,nšhtusteta,,0.0,24.2,2018-09-01 13:00:00
Valga,19.3,77,1023.6,0.5,171,0.9,2.7,,nšhtusteta,,0.0,31.3,2018-09-01 14:00:00
Valga,21.5,69,1023.4,0.0,165,1.5,4.4,,vihm,,0.0,28.1,2018-09-01 15:00:00
Valga,21.5,67,1023.4,0.0,228,2.2,4.2,,nšhtusteta,,0.0,35.0,2018-09-01 16:00:00
Valga,21.5,65,1023.6,0.0,226,2.2,5.1,,nšhtusteta,,0.0,35.0,2018-09-01 17:00:00
Valga,21.7,62,1023.8,0.4,245,1.7,5.7,,nšhtusteta,,0.0,35.0,2018-09-01 18:00:00
Valga,19.9,67,1023.9,0.5,208,1.4,4.3,,nšhtusteta,,0.0,13.7,2018-09-01 19:00:00
Valga,17.6,87,1024.3,0.7,203,0.3,1.7,,nšhtusteta,,0.0,35.0,2018-09-01 20:00:00
Valga,16.3,93,1024.6,0.8,281,0.8,1.3,,nšhtusteta,,0.0,24.2,2018-09-01 21:00:00
Valga,15.8,96,1024.9,1.0,227,0.6,1.3,,nšhtusteta,,0.0,16.9,2018-09-01 22:00:00
Valga,15.4,97,1025.2,0.9,142,0.3,1.6,,nšhtusteta,,0.0,14.9,2018-09-01 23:00:00
Valga,14.7,98,1025.4,0.8,69,0.3,0.7,,nšhtusteta,,0.0,14.6,2018-09-02 0:00:00
Valga,14.2,97,1025.6,0.7,244,0.6,1.0,,nšhtusteta,,0.0,7.9,2018-09-02 1:00:00
Valga,13.3,99,1025.8,0.6,177,0.4,1.0,,uduvine,,0.0,7.4,2018-09-02 2:00:00
Valga,12.2,99,1025.9,0.5,232,0.5,1.2,,nšhtusteta,,0.0,10.7,2018-09-02 3:00:00
Valga,11.3,99,1026.2,0.6,228,0.6,1.0,,uduvine,,0.0,13.0,2018-09-02 4:00:00
Valga,10.8,99,1026.6,0.8,222,0.6,1.0,,uduvine,,0.0,12.8,2018-09-02 5:00:00
Valga,10.3,97,1026.9,1.0,257,0.5,1.6,,nšhtusteta,,0.0,7.1,2018-09-02 6:00:00
Valga,10.3,99,1027.0,0.8,179,0.6,1.6,,uduvine,,0.0,5.0,2018-09-02 7:00:00
Valga,12.3,99,1027.0,0.4,270,1.1,1.7,,uduvine,,0.0,10.2,2018-09-02 8:00:00
Valga,15.6,92,1027.3,0.4,269,0.7,1.4,,nšhtusteta,,0.0,28.7,2018-09-02 9:00:00
Valga,17.9,82,1027.5,0.5,243,1.5,3.4,,nšhtusteta,,0.0,35.0,2018-09-02 10:00:00
Valga,19.1,73,1027.6,0.6,231,2.5,4.3,,nšhtusteta,,0.0,33.1,2018-09-02 11:00:00
Valga,19.9,61,1027.5,0.2,239,2.1,5.4,,nšhtusteta,,0.0,23.0,2018-09-02 12:00:00
Valga,20.4,57,1027.4,-0.1,239,2.6,5.4,,nšhtusteta,,0.0,35.0,2018-09-02 13:00:00
Valga,20.7,59,1027.4,-0.2,274,2.5,6.2,,nšhtusteta,,0.0,24.8,2018-09-02 14:00:00
Valga,20.4,60,1027.3,-0.2,270,2.0,6.0,,nšhtusteta,,0.0,35.0,2018-09-02 15:00:00
Valga,20.3,67,1027.3,-0.1,262,2.9,6.5,,nšhtusteta,,0.0,35.0,2018-09-02 16:00:00
Valga,19.9,71,1027.2,-0.2,306,2.6,5.6,,nšhtusteta,,0.0,35.0,2018-09-02 17:00:00
Valga,20.8,65,1027.2,-0.1,293,1.9,4.5,,nšhtusteta,,0.0,35.0,2018-09-02 18:00:00
Valga,20.1,71,1027.2,-0.1,297,1.3,3.7,,nšhtusteta,,0.0,35.0,2018-09-02 19:00:00
Valga,17.8,86,1027.3,0.1,290,0.9,3.1,,nšhtusteta,,0.0,35.0,2018-09-02 20:00:00
Valga,15.3,95,1027.6,0.4,312,0.7,1.3,,nšhtusteta,,0.0,35.0,2018-09-02 21:00:00
Valga,14.2,96,1027.7,0.5,228,0.2,0.7,,nšhtusteta,,0.0,33.3,2018-09-02 22:00:00
Valga,13.5,97,1027.9,0.6,328,0.4,1.2,,nšhtusteta,,0.0,30.0,2018-09-02 23:00:00
Valga,12.8,100,1027.8,0.2,180,0.6,0.8,,uduvine,,0.0,9.3,2018-09-03 0:00:00
Valga,12.0,98,1027.8,0.1,339,0.2,0.6,,nšhtusteta,,0.0,25.7,2018-09-03 1:00:00
Valga,11.1,99,1027.8,-0.1,259,0.6,1.4,,nšhtusteta,,0.0,18.0,2018-09-03 2:00:00
Valga,10.9,99,1027.7,-0.1,204,0.2,1.0,,udu,,0.0,14.9,2018-09-03 3:00:00
Valga,10.7,100,1027.4,-0.4,321,0.2,0.7,,udu,,0.0,0.08,2018-09-03 4:00:00
Valga,9.9,100,1027.4,-0.4,316,0.4,0.8,,udu,,0.0,0.4,2018-09-03 5:00:00
Valga,9.3,100,1027.5,-0.2,16,0.3,1.1,,udu,,0.0,15.7,2018-09-03 6:00:00
Valga,9.1,99,1027.4,0.0,316,0.2,0.7,,nšhtusteta,,0.0,28.5,2018-09-03 7:00:00
Valga,13.2,90,1027.2,-0.2,69,0.4,0.6,,nšhtusteta,,0.0,26.0,2018-09-03 8:00:00
Valga,15.7,90,1026.9,-0.6,23,1.1,1.9,,nšhtusteta,,0.0,35.0,2018-09-03 9:00:00
Valga,17.5,87,1026.8,-0.6,78,1.9,3.7,,nšhtusteta,,0.0,35.0,2018-09-03 10:00:00
Valga,19.3,80,1026.4,-0.8,68,2.2,4.5,,nšhtusteta,,0.0,35.0,2018-09-03 11:00:00
Valga,19.9,73,1026.1,-0.8,69,3.6,6.0,,nšhtusteta,,0.0,35.0,2018-09-03 12:00:00
Valga,21.1,68,1025.6,-1.2,90,3.0,5.6,,nšhtusteta,,0.0,35.0,2018-09-03 13:00:00
Valga,21.6,61,1025.1,-1.3,42,2.6,5.9,,nšhtusteta,,0.0,30.6,2018-09-03 14:00:00
Valga,21.6,54,1024.3,-1.8,34,3.1,6.4,,nšhtusteta,,0.0,35.0,2018-09-03 15:00:00
Valga,22.5,56,1023.7,-1.9,68,2.5,6.1,,nšhtusteta,,0.0,35.0,2018-09-03 16:00:00
Valga,22.4,52,1023.0,-2.1,73,2.4,5.6,,nšhtusteta,,0.0,35.0,2018-09-03 17:00:00
Valga,22.2,52,1022.7,-1.6,58,2.9,5.4,,nšhtusteta,,0.0,35.0,2018-09-03 18:00:00
Valga,21.0,62,1022.7,-1.0,53,2.0,5.1,,nšhtusteta,,0.0,35.0,2018-09-03 19:00:00
Valga,18.7,74,1022.6,-0.4,51,2.2,4.2,,nšhtusteta,,0.0,35.0,2018-09-03 20:00:00
Valga,17.3,81,1022.6,-0.1,47,2.1,3.6,,nšhtusteta,,0.0,35.0,2018-09-03 21:00:00
Valga,16.3,86,1022.5,-0.2,51,1.7,3.2,,nšhtusteta,,0.0,34.6,2018-09-03 22:00:00
Valga,15.8,88,1022.1,-0.5,39,1.9,2.9,,nšhtusteta,,0.0,35.0,2018-09-03 23:00:00
Valga,15.1,91,1021.6,-1.0,42,1.8,3.4,,nšhtusteta,,0.0,35.0,2018-09-04 0:00:00
Valga,14.6,92,1021.3,-1.2,36,1.8,3.3,,nšhtusteta,,0.0,30.5,2018-09-04 1:00:00
Valga,13.6,95,1020.5,-1.6,38,1.1,2.7,,nšhtusteta,,0.0,10.4,2018-09-04 2:00:00
Valga,13.7,97,1020.0,-1.6,32,1.3,2.6,,nšhtusteta,,0.0,20.3,2018-09-04 3:00:00
Valga,13.1,98,1020.0,-1.3,38,1.5,2.6,,uduvine,,0.0,8.0,2018-09-04 4:00:00
Valga,12.6,100,1019.7,-0.8,42,1.4,2.8,,uduvine,,0.0,5.7,2018-09-04 5:00:00
Valga,13.6,99,1019.2,-0.8,42,1.9,3.5,,uduvine,,0.0,7.7,2018-09-04 6:00:00
Valga,13.7,99,1019.2,-0.8,61,1.8,3.9,,uduvine,,0.0,7.7,2018-09-04 7:00:00
Valga,15.0,98,1018.7,-1.0,69,2.6,5.1,,nšhtusteta,,0.0,13.2,2018-09-04 8:00:00
Valga,15.5,96,1017.7,-1.5,57,2.8,4.7,,vihm,,0.1,13.3,2018-09-04 9:00:00
Valga,15.5,94,1017.9,-1.3,72,2.9,5.7,,nšhtusteta,,0.0,15.3,2018-09-04 10:00:00
Valga,15.0,98,1018.1,-0.6,74,2.2,6.7,,uduvine,,0.0,4.0,2018-09-04 11:00:00
Valga,15.7,96,1018.1,0.4,87,1.7,4.1,,nšhtusteta,,0.0,15.1,2018-09-04 12:00:00
Valga,17.2,90,1017.8,-0.1,107,2.8,5.1,,vihm,,0.0,31.6,2018-09-04 13:00:00
Valga,18.2,82,1017.6,-0.5,83,2.5,5.2,,nšhtusteta,,0.0,31.8,2018-09-04 14:00:00
Valga,18.5,79,1017.3,-0.8,110,2.3,5.2,,nšhtusteta,,0.0,24.3,2018-09-04 15:00:00
Valga,18.5,80,1017.2,-0.6,90,2.1,4.3,,nšhtusteta,,0.0,35.0,2018-09-04 16:00:00
Valga,18.6,79,1017.1,-0.5,82,2.1,4.8,,nšhtusteta,,0.0,35.0,2018-09-04 17:00:00
Valga,18.6,78,1017.2,-0.1,69,2.4,4.5,,nšhtusteta,,0.0,35.0,2018-09-04 18:00:00
Valga,18.1,82,1017.2,0.0,61,2.2,4.2,,nšhtusteta,,0.0,35.0,2018-09-04 19:00:00
Valga,17.3,86,1017.4,0.3,76,2.4,4.7,,nšhtusteta,,0.0,35.0,2018-09-04 20:00:00
Valga,16.2,92,1017.4,0.2,59,2.2,3.9,,nšhtusteta,,0.0,30.3,2018-09-04 21:00:00
Valga,15.4,95,1017.6,0.4,53,1.9,3.5,,nšhtusteta,,0.0,18.8,2018-09-04 22:00:00
Valga,15.2,96,1017.5,0.1,58,1.2,3.3,,nšhtusteta,,0.0,20.7,2018-09-04 23:00:00
Valga,15.1,97,1017.7,0.3,10,1.1,3.9,,műűdukas vihm,,1.6,17.6,2018-09-05 0:00:00
Valga,14.8,97,1017.4,-0.2,43,2.4,4.2,,vihm,,0.0,19.6,2018-09-05 1:00:00
Valga,14.0,99,1017.7,0.2,55,1.6,3.2,,uduvine,,0.0,10.0,2018-09-05 2:00:00
Valga,14.4,98,1017.9,0.2,3,1.5,2.8,,nšhtusteta,,0.0,17.3,2018-09-05 3:00:00
Valga,14.6,98,1018.0,0.6,40,1.6,3.3,,nšhtusteta,,0.0,19.1,2018-09-05 4:00:00
Valga,14.6,97,1017.7,0.0,41,2.1,3.7,,nšhtusteta,,0.0,22.0,2018-09-05 5:00:00
Valga,14.7,97,1017.6,-0.3,31,1.7,3.5,,nšhtusteta,,0.0,19.5,2018-09-05 6:00:00
Valga,14.9,97,1017.8,-0.2,2,1.1,3.1,,nšhtusteta,,0.0,19.5,2018-09-05 7:00:00
Valga,15.0,97,1018.3,0.6,35,1.3,2.8,,nšhtusteta,,0.0,10.7,2018-09-05 8:00:00
Valga,15.0,100,1018.2,0.6,36,2.6,3.9,,uduvine,,0.0,6.0,2018-09-05 9:00:00
Valga,15.7,98,1018.9,1.1,65,2.1,4.1,,uduvine,,0.0,9.6,2018-09-05 10:00:00
Valga,16.2,98,1019.4,1.1,75,1.0,3.7,,uduvine,,0.0,6.0,2018-09-05 11:00:00
Valga,16.6,99,1019.3,1.1,61,1.4,2.6,,uduvine,,0.0,5.6,2018-09-05 12:00:00
Valga,18.8,83,1019.0,0.1,11,1.9,4.3,,nšhtusteta,,0.0,17.3,2018-09-05 13:00:00
Valga,20.6,75,1018.7,-0.7,22,2.1,4.3,,nšhtusteta,,0.0,27.5,2018-09-05 14:00:00
Valga,20.6,75,1018.6,-0.7,37,2.4,4.0,,nšhtusteta,,0.0,28.2,2018-09-05 15:00:00
Valga,20.7,74,1018.6,-0.4,31,2.2,4.4,,nšhtusteta,,0.0,27.2,2018-09-05 16:00:00
Valga,21.1,73,1018.6,-0.1,43,1.8,4.1,,nšhtusteta,,0.0,30.7,2018-09-05 17:00:00
Valga,19.8,83,1018.8,0.2,6,1.8,3.8,,nšhtusteta,,0.0,31.8,2018-09-05 18:00:00
Valga,19.3,84,1018.8,0.2,27,1.9,4.2,,nšhtusteta,,0.0,31.5,2018-09-05 19:00:00
Valga,18.6,88,1018.9,0.3,23,1.9,4.3,,nšhtusteta,,0.0,25.3,2018-09-05 20:00:00
Valga,17.8,92,1019.3,0.5,37,1.0,4.1,,nšhtusteta,,0.0,19.4,2018-09-05 21:00:00
Valga,17.4,93,1019.2,0.4,51,1.8,2.9,,nšhtusteta,,0.0,15.9,2018-09-05 22:00:00
Valga,17.3,94,1019.2,0.3,47,1.2,2.9,,nšhtusteta,,0.0,14.1,2018-09-05 23:00:00
Valga,16.9,96,1018.9,-0.4,46,1.1,2.2,,nšhtusteta,,0.0,12.7,2018-09-06 0:00:00
Valga,16.7,97,1019.0,-0.2,63,1.3,2.5,,nšhtusteta,,0.0,10.9,2018-09-06 1:00:00
Valga,16.2,99,1019.0,-0.2,25,1.1,2.2,,uduvine,,0.0,7.1,2018-09-06 2:00:00
Valga,15.7,99,1018.9,0.0,57,1.6,2.4,,uduvine,,0.0,5.1,2018-09-06 3:00:00
Valga,15.2,100,1018.7,-0.3,37,1.4,2.3,,udu,,0.0,3.7,2018-09-06 4:00:00
Valga,14.6,100,1018.7,-0.3,29,0.7,2.1,,udu,,0.0,0.16,2018-09-06 5:00:00
Valga,13.7,100,1018.7,-0.2,63,1.0,1.6,,udu,,0.0,0.17,2018-09-06 6:00:00
Valga,13.4,100,1018.5,-0.2,71,0.7,1.3,,udu,,0.0,0.27,2018-09-06 7:00:00
Valga,14.5,100,1018.6,-0.1,47,1.5,2.7,,udu,,0.0,0.2,2018-09-06 8:00:00
Valga,15.4,100,1018.6,-0.1,60,2.2,3.6,,udu,,0.0,0.38,2018-09-06 9:00:00
Valga,16.7,100,1018.5,0.0,68,2.1,4.0,,udu,,0.0,3.4,2018-09-06 10:00:00
Valga,18.4,93,1018.6,0.0,53,2.0,3.7,,nšhtusteta,,0.0,26.2,2018-09-06 11:00:00
Valga,21.4,80,1018.4,-0.2,72,1.5,3.1,,nšhtusteta,,0.0,29.6,2018-09-06 12:00:00
Valga,23.6,70,1018.0,-0.5,38,1.3,3.4,,nšhtusteta,,0.0,27.6,2018-09-06 13:00:00
Valga,24.6,62,1017.5,-1.1,59,2.0,3.5,,nšhtusteta,,0.0,20.8,2018-09-06 14:00:00
Valga,26.4,48,1017.2,-1.2,112,1.6,5.1,,nšhtusteta,,0.0,35.0,2018-09-06 15:00:00
Valga,26.2,44,1016.9,-1.1,115,2.4,5.9,,nšhtusteta,,0.0,35.0,2018-09-06 16:00:00
Valga,26.3,44,1016.5,-1.0,124,2.3,5.4,,nšhtusteta,,0.0,35.0,2018-09-06 17:00:00
Valga,25.6,41,1016.4,-0.8,134,1.8,4.8,,nšhtusteta,,0.0,35.0,2018-09-06 18:00:00
Valga,24.3,48,1016.5,-0.4,119,1.2,3.8,,nšhtusteta,,0.0,23.2,2018-09-06 19:00:00
Valga,18.9,82,1016.8,0.3,27,0.7,1.6,,nšhtusteta,,0.0,25.3,2018-09-06 20:00:00
Valga,16.7,87,1017.1,0.7,24,0.7,1.6,,nšhtusteta,,0.0,30.3,2018-09-06 21:00:00
Valga,15.8,90,1017.4,0.9,55,1.1,2.1,,nšhtusteta,,0.0,25.3,2018-09-06 22:00:00
Valga,14.8,94,1017.5,0.7,46,1.2,1.7,,nšhtusteta,,0.0,17.7,2018-09-06 23:00:00
Valga,14.0,96,1017.5,0.4,40,0.6,1.5,,nšhtusteta,,0.0,15.5,2018-09-07 0:00:00
Valga,13.1,98,1017.6,0.2,42,0.6,1.4,,nšhtusteta,,0.0,14.6,2018-09-07 1:00:00
Valga,12.3,99,1017.7,0.2,54,0.9,1.6,,uduvine,,0.0,11.2,2018-09-07 2:00:00
Valga,12.2,99,1017.6,0.1,59,0.8,1.8,,uduvine,,0.0,5.4,2018-09-07 3:00:00
Valga,11.9,100,1017.7,0.1,71,1.5,2.0,,uduvine,,0.0,6.5,2018-09-07 4:00:00
Valga,11.4,100,1017.6,-0.1,65,1.4,2.0,,uduvine,,0.0,3.3,2018-09-07 5:00:00
Valga,11.2,99,1017.5,-0.1,72,1.1,2.1,,nšhtusteta,,0.0,9.9,2018-09-07 6:00:00
Valga,12.1,97,1017.6,-0.1,62,1.1,1.9,,nšhtusteta,,0.0,15.3,2018-09-07 7:00:00
Valga,13.3,94,1017.6,0.0,54,1.5,2.1,,nšhtusteta,,0.0,26.3,2018-09-07 8:00:00
Valga,15.6,84,1017.5,0.0,63,1.9,2.9,,nšhtusteta,,0.0,22.2,2018-09-07 9:00:00
Valga,18.0,78,1017.5,-0.1,62,1.5,2.6,,nšhtusteta,,0.0,35.0,2018-09-07 10:00:00
Valga,19.2,67,1017.6,0.0,93,2.1,4.4,,nšhtusteta,,0.0,35.0,2018-09-07 11:00:00
Valga,20.7,65,1017.4,-0.1,96,2.2,4.5,,nšhtusteta,,0.0,30.8,2018-09-07 12:00:00
Valga,22.1,62,1017.4,-0.1,94,2.3,5.0,,nšhtusteta,,0.0,32.2,2018-09-07 13:00:00
Valga,23.9,50,1017.4,-0.2,124,3.0,5.5,,nšhtusteta,,0.0,32.3,2018-09-07 14:00:00
Valga,24.7,48,1017.3,-0.1,117,2.9,5.3,,nšhtusteta,,0.0,35.0,2018-09-07 15:00:00
Valga,25.8,41,1017.0,-0.4,162,2.6,5.1,,nšhtusteta,,0.0,35.0,2018-09-07 16:00:00
Valga,25.0,47,1016.9,-0.5,146,1.8,6.2,,nšhtusteta,,0.0,20.3,2018-09-07 17:00:00
Valga,24.9,50,1016.8,-0.5,92,1.7,3.2,,nšhtusteta,,0.0,26.9,2018-09-07 18:00:00
Valga,22.6,58,1017.0,0.0,89,1.4,3.1,,nšhtusteta,,0.0,10.6,2018-09-07 19:00:00
Valga,19.3,76,1017.2,0.3,51,1.0,1.6,,nšhtusteta,,0.0,20.4,2018-09-07 20:00:00
Valga,17.5,82,1017.6,0.8,54,1.0,1.9,,nšhtusteta,,0.0,24.2,2018-09-07 21:00:00
Valga,15.4,90,1018.0,1.0,49,0.8,1.2,,nšhtusteta,,0.0,23.2,2018-09-07 22:00:00
Valga,14.2,91,1018.0,0.8,4,0.6,0.8,,nšhtusteta,,0.0,22.1,2018-09-07 23:00:00
Valga,13.1,94,1018.4,0.8,299,0.4,0.7,,nšhtusteta,,0.0,21.3,2018-09-08 0:00:00
Valga,12.0,97,1018.6,0.6,48,0.4,0.8,,nšhtusteta,,0.0,12.1,2018-09-08 1:00:00
Valga,11.7,96,1018.5,0.5,18,0.6,1.2,,nšhtusteta,,0.0,18.5,2018-09-08 2:00:00
Valga,11.1,98,1018.8,0.4,356,0.5,1.0,,nšhtusteta,,0.0,10.9,2018-09-08 3:00:00
Valga,11.2,98,1018.8,0.2,29,0.6,0.9,,uduvine,,0.0,9.6,2018-09-08 4:00:00
Valga,10.9,98,1018.9,0.4,55,0.5,1.3,,uduvine,,0.0,9.0,2018-09-08 5:00:00
Valga,10.7,99,1018.9,0.1,60,0.8,1.9,,uduvine,,0.0,9.8,2018-09-08 6:00:00
Valga,10.6,98,1019.0,0.2,47,1.3,1.9,,uduvine,,0.0,7.9,2018-09-08 7:00:00
Valga,12.3,93,1019.1,0.2,56,0.8,1.6,,nšhtusteta,,0.0,14.5,2018-09-08 8:00:00
Valga,15.0,88,1019.2,0.3,70,1.2,2.1,,nšhtusteta,,0.0,35.0,2018-09-08 9:00:00
Valga,18.8,75,1019.3,0.3,120,0.9,2.0,,nšhtusteta,,0.0,35.0,2018-09-08 10:00:00
Valga,20.6,64,1019.5,0.4,177,1.6,3.1,,nšhtusteta,,0.0,24.2,2018-09-08 11:00:00
